image,image_url,product_id,title,color,fit,pattern,material,price,rating,category,product_url,wear_type
female_00429.webp,https://assets.newme.asia/wp-content/uploads/2025/11/12053224c56f25b5/NM-PRC-346-TRS-25-NOV-26513-DARKGREY(1).webp,8187938,Grey Mid Rise Wrap Formal Pants,,,,,1399,5.0,Bottoms,https://newme.asia/product/grey-mid-rise-wrap-formal-pants,bottom wear
female_00430.webp,https://assets.newme.asia/wp-content/uploads/2026/05/151214317667e05f/NM-PRC-383-TRS-26-MAY-33551-BLACK(1).webp,10496140,Black Solid High Rise Bootcut Trousers,,,Solid,,899,5.0,Bottoms,https://newme.asia/product/black-solid-high-rise-bootcut-trousers-4,bottom wear
female_00431.webp,https://assets.newme.asia/wp-content/uploads/2026/04/28103106f035da01/NM-IN-56-SKT-25-JUL-20596-BLACK(0).webp,10222564,Black Tiered Ruffle Mini Skirt,,,,,749,4.9,Bottoms,https://newme.asia/product/black-tiered-ruffle-mini-skirt-22,bottom wear
female_00432.webp,https://assets.newme.asia/wp-content/uploads/2026/04/04114021466e2c19/NM-PRC-313-SKT-26-APR-32627-OFFWHITE(1).webp,9927491,Off White Tiered Mid Rise Skirt,,,,,1199,4.8,Bottoms,https://newme.asia/product/off-white-tiered-mid-rise-skirt,bottom wear
female_00433.webp,https://assets.newme.asia/wp-content/uploads/2025/01/1010514099374c75/NM-IN-50-SKT-24-JAN-324-WHITE(1)_exp.webp,1197507,Solid Ruched A-Line Skirt,"White, Brown",,Ruched,,599,4.8,Bottoms,https://newme.asia/product/solid-gathered-aline-skirt,bottom wear
female_00434.webp,https://assets.newme.asia/wp-content/uploads/2026/06/18150739d83b9edd/NM-PRC-446-TRS-26-JUN-34679-LIGHTBLUE(1).webp,10893954,Light Blue High-Rise Striped Pants,,,Striped,,1349,4.4,Bottoms,https://newme.asia/product/light-blue-high-rise-striped-pants-2,bottom wear
female_00435.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26143142ed48b485/NM-PRC-467-SKT-26-JUN-35024-BEIGE(1).webp,10996241,Beige Solid Mid Rise Maxi Skirt,,,Solid,,1249,4.6,Bottoms,https://newme.asia/product/beige-solid-mid-rise-maxi-skirt-2,bottom wear
female_00436.webp,https://assets.newme.asia/wp-content/uploads/2026/05/261335269fed1e90/NM-IN-56-TRS-26-MAR-31679-BLACK(0).webp,10631503,Black Gingham Wide Leg Pants,,Wide Leg,,,949,5.0,Bottoms,https://newme.asia/product/black-gingham-wide-leg-pants-2,bottom wear
female_00437.webp,https://assets.newme.asia/wp-content/uploads/2026/03/3114202706de46c4/NM-PRC-94-TRS-26-MAR-32392-BLACK(1).webp,9892311,Black Mid Rise Striped Pants,,,Striped,,1049,4.7,Bottoms,https://newme.asia/product/black-mid-rise-striped-pants-2,bottom wear
female_00438.webp,https://assets.newme.asia/wp-content/uploads/2026/01/071539182760ff45/NM-PRC-68-SHO-25-NOV-26641-BROWN(1).webp,8984884,Brown Leopard Print Mid Rise Shorts,,,,,899,4.8,Bottoms,https://newme.asia/product/brown-leopard-print-mid-rise-shorts,bottom wear
female_00439.webp,https://assets.newme.asia/wp-content/uploads/2026/03/070724445a168755/NM-PRC-427-TRS-26-FEB-30908-WHITE(1).webp,9647519,White Solid High Rise Trousers Without Belt,,,Solid,,1349,4.8,Bottoms,https://newme.asia/product/white-solid-high-rise-trousers,bottom wear
female_00440.webp,https://assets.newme.asia/wp-content/uploads/2025/08/04075039a707b92e/NM-PRC-176-TRS-25-MAR-15385-BLACK(1).webp,5008812,Black Solid Relaxed Trackpants,"Black, Lightgrey",Relaxed,Solid,,949,4.8,Bottoms,https://newme.asia/product/black-solid-relaxed-trackpants,bottom wear
female_00441.webp,https://assets.newme.asia/wp-content/uploads/2026/06/041510035df8dcda/NM-PRC-345-TRS-26-MAY-33453-DARKBLUE(1).webp,10743352,Dark Blue High-Rise Leggings,"Dark Blue, Grey",,,,899,4.8,Bottoms,https://newme.asia/product/dark-blue-high-rise-leggings-7,bottom wear
female_00442.webp,https://assets.newme.asia/wp-content/uploads/2026/05/15122516218bd98c/NM-PRC-417-TRS-26-MAY-33587-BLACK(1).webp,10496224,Black High-Rise Lace Pants,,,,,1149,5.0,Bottoms,https://newme.asia/product/black-high-rise-lace-pants,bottom wear
female_00443.webp,https://assets.newme.asia/wp-content/uploads/2025/10/221510157cc9f75f/NM-PRC-313-TRS-25-OCT-25656-OFFWHITE(1).webp,7965588,Off White Pleated Wide Leg Formal Pants,,Wide Leg,,,1299,5.0,Bottoms,https://newme.asia/product/off-white-pleated-wide-leg-formal-pants,bottom wear
female_00444.webp,https://assets.newme.asia/wp-content/uploads/2025/09/29100703f142c4e9/NM-PRC-310-TRS-25-SEP-25052-BROWN(1).webp,7783455,Brown Mid Rise Wide Leg Pants,,Wide Leg,,,1349,4.8,Bottoms,https://newme.asia/product/brown-mid-rise-wide-leg-pants,bottom wear
female_00445.webp,https://assets.newme.asia/wp-content/uploads/2025/06/281251128e4d34b6/NM-PRC-194-SKO-25-JUN-20120-GREY(1).webp,6897481,Grey Striped Mini Aline Skort,,,Striped,,799,5.0,Bottoms,https://newme.asia/product/grey-striped-mini-aline-skort,bottom wear
female_00446.webp,https://assets.newme.asia/wp-content/uploads/2025/07/21145719762f6764/NM-IN-56-TRS-23-APR-223-LTBLUE(1).webp,798026,Drawstring Casual Trousers,"Light Blue, Green, Dark Grey",,,,749,4.8,Bottoms,https://newme.asia/product/drawstring-casual-trousers-13,bottom wear
female_00447.webp,https://assets.newme.asia/wp-content/uploads/2025/01/21122409c0af9f49/NM-IN-120-SKT-23-DEC-254-LTBLUE(1).webp,912017,Denim Asymmetric Slit Midi Skirt,,,Denim,Denim,849,4.5,Bottoms,https://newme.asia/product/denim-asymmetric-slit-midi-skirt,bottom wear
female_00448.webp,https://assets.newme.asia/wp-content/uploads/2026/05/2208331263fc7eb5/NM-PRC-417-TRS-26-MAY-33890-DARKBLUE(1).webp,10586718,Dark Blue Mid Rise Trousers,,,,,1249,4.4,Bottoms,https://newme.asia/product/dark-blue-mid-rise-trousers,bottom wear
female_00449.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26071236e67c350a/NM-PRC-9998-TRS-26-MAR-32335-BEIGE(1).webp,9889571,Beige High Rise Pleated Pants,"Beige, Burgundy",,,,1249,4.8,Bottoms,https://newme.asia/product/beige-high-rise-pleated-pants-4,bottom wear
female_00450.webp,https://assets.newme.asia/wp-content/uploads/2026/07/0606415894c77c87/NM-PRC-193-SKT-26-JUL-22793-WHITE(0).webp,11100596,White Sequined Mid Rise Mini Skirt,,,,,899,4.6,Bottoms,https://newme.asia/product/white-sequined-mid-rise-mini-skirt,bottom wear
female_00451.webp,https://assets.newme.asia/wp-content/uploads/2026/05/291655594e009ac9/NM-PRC-425-SKO-26-MAY-34002-BLACK(1).webp,10681724,Black Floral Infusion Wrap Skorts,,,Floral,,949,4.7,Bottoms,https://newme.asia/product/black-floral-infusion-wrap-skorts,bottom wear
female_00452.webp,https://assets.newme.asia/wp-content/uploads/2023/04/27110947/NM-PRC-80-TRS-23-APR-223-BEIGE-1.webp,213185,Drawstring Casual Trousers,"Light Blue, Green, Dark Grey",,,,599,5.0,Bottoms,https://newme.asia/product/drawstring-casual-trousers-7,bottom wear
female_00453.webp,https://assets.newme.asia/wp-content/uploads/2026/05/0810085682709d87/NM-IN-56-SKT-25-JUL-23424-YELLOW(0).webp,10421176,Yellow Gingham Aline Maxi Skirt,,,,,799,4.9,Bottoms,https://newme.asia/product/yellow-gingham-aline-maxi-skirt-4,bottom wear
female_00454.webp,https://assets.newme.asia/wp-content/uploads/2026/03/18091905a418cb29/NM-IN-56-SKT-26-FEB-22595-BLUE(0).webp,9640928,Blue Ethnic Printed Draped Maxi Skirt,,,Printed,,799,4.6,Bottoms,https://newme.asia/product/blue-ethnic-printed-draped-maxi-skirt,bottom wear
female_00455.webp,https://assets.newme.asia/wp-content/uploads/2025/11/14143607fdad3cdf/NM-PRC-356-SKT-25-NOV-26617-BLACK(1).webp,8217577,Black Pu Slit Bodycon Skirt,,Bodycon,,,899,4.9,Bottoms,https://newme.asia/product/black-pu-slit-bodycon-skirt,bottom wear
female_00456.webp,https://assets.newme.asia/wp-content/uploads/2025/12/291614380f12b2ec/NM-PRC-356-SKT-25-DEC-29230-LIGHTBLUE(1).webp,8856329,Light Blue Frayed Hem Mini Denim Skirt,"Light Blue, Dark Blue, Black",,Denim,Denim,1249,5.0,Bottoms,https://newme.asia/product/light-blue-frayed-hem-mini-denim-skirt,bottom wear
female_00457.webp,https://assets.newme.asia/wp-content/uploads/2025/12/2410573238358929/NM-PRC-356-SKT-25-DEC-29006-LIGHTGREEN(1).webp,8781257,Light Green Embroidered Floral Mini Skirt,"Lightgreen, Black, White, Blue, Pink",,Floral,,999,4.8,Bottoms,https://newme.asia/product/light-green-embroidered-floral-mini-skirt,bottom wear
female_00458.webp,https://assets.newme.asia/wp-content/uploads/2025/07/111356332bb88df1/NM-PRC-194-TRS-25-JUL-20741-WHITE(1).webp,7013043,White Solid High Rise Leggings,"White, Pink, Mauve, Brown",,Solid,,599,4.8,Bottoms,https://newme.asia/product/white-solid-high-rise-leggings,bottom wear
female_00459.webp,https://assets.newme.asia/wp-content/uploads/2026/04/07135843d6f917b6/NM-PRC-12-SKT-26-APR-32736-BEIGE(1).webp,9957221,Beige Solid Wrap Mini Skirt,,,Solid,,899,5.0,Bottoms,https://newme.asia/product/beige-solid-wrap-mini-skirt,bottom wear
female_00460.webp,https://assets.newme.asia/wp-content/uploads/2026/03/311420034bd49bee/NM-PRC-446-TRS-26-MAR-32387-BLACK(1).webp,9892324,Black Low Rise Leopard Flare Pants,,Flare,,,999,5.0,Bottoms,https://newme.asia/product/black-low-rise-leopard-flare-pants,bottom wear
female_00461.webp,https://assets.newme.asia/wp-content/uploads/2026/03/231448222767c49b/NM-PRC-336-TRS-26-MAR-31897-BLACK(1).webp,9818831,Black High Rise Textured Leggings,,,,,799,5.0,Bottoms,https://newme.asia/product/black-high-rise-textured-leggings,bottom wear
female_00462.webp,https://assets.newme.asia/wp-content/uploads/2026/04/04114022fc98d779/NM-PRC-438-TRS-26-APR-32628-BLACK(1).webp,9927503,Black Ripped High-Rise Leggings,"Black, Darkgreen, Wine, Brown",,,,699,4.7,Bottoms,https://newme.asia/product/black-ripped-high-rise-leggings,bottom wear
female_00463.webp,https://assets.newme.asia/wp-content/uploads/2025/12/11161738e05ecab6/NM-PRC-68-SKT-25-DEC-28306-LIGHTPINK(1).webp,8600143,Light Pink Sequin Mini Skirt,,,,,899,5.0,Bottoms,https://newme.asia/product/light-pink-sequin-mini-skirt,bottom wear
female_00464.webp,https://assets.newme.asia/wp-content/uploads/2025/08/21132626334e05cb/NM-PRC-176-JNS-25-AUG-21399-BLUE_(1).webp,7437496,Blue High Rise Embroidered Bootcut Jeans,,,,,1699,4.8,Bottoms,https://newme.asia/product/blue-high-rise-embroidered-bootcut-jeans,bottom wear
female_00465.webp,https://assets.newme.asia/wp-content/uploads/2026/06/1815053531b74dd6/NM-PRC-9997-TRS-26-JUN-34669-BLACK(1).webp,10893904,Black Solid Mid Rise Balloon Pants,"Black, Off White",,Solid,,1249,4.8,Bottoms,https://newme.asia/product/black-solid-mid-rise-balloon-pants,bottom wear
female_00466.webp,https://assets.newme.asia/wp-content/uploads/2026/05/15122515d3cfb138/NM-PRC-427-TRS-26-MAY-33581-WHITE(1).webp,10496213,White Embroidered Mid-Rise Pants,,,,,1049,5.0,Bottoms,https://newme.asia/product/white-embroidered-mid-rise-pants,bottom wear
female_00467.webp,https://assets.newme.asia/wp-content/uploads/2025/05/181210008fff2ab1/NM-PRC-84-SKT-25-MAY-18749-WHITE(1).webp,6419822,White Floral Draped Mermaid Skirt,,,Floral,,1149,4.8,Bottoms,https://newme.asia/product/white-floral-draped-mermaid-skirt,bottom wear
female_00468.webp,https://assets.newme.asia/wp-content/uploads/2025/07/21170751701e2f28/NM-IN-56-SKT-24-NOV-10994-GREEN_(1).webp,3664736,Green Mermaid Hem Satin Maxi Skirt,,,,Satin,649,4.8,Bottoms,https://newme.asia/product/green-mermaid-hem-satin-maxi-skirt,bottom wear
female_00469.webp,https://assets.newme.asia/wp-content/uploads/2026/04/30100547ce881a1e/NM-PRC-9998-JNS-26-APR-33174-BLACK(1).webp,10241625,Black Rhinestone Studded Mid-Rise Jeans,,,,,1449,4.8,Bottoms,https://newme.asia/product/black-rhinestone-studded-mid-rise-jeans,bottom wear
female_00470.webp,https://assets.newme.asia/wp-content/uploads/2026/04/011400287477a23c/NM-PRC-427-SKT-26-APR-32419-WHITE(1).webp,9902631,White Lace-Insert High-Rise Midi Skirt,,,,,1149,5.0,Bottoms,https://newme.asia/product/white-lace-insert-high-rise-midi-skirt,bottom wear
female_00471.webp,https://assets.newme.asia/wp-content/uploads/2026/03/26104306b4569270/NM-IN-56-TRS-26-MAR-22614-LIGHTBLUE(0).webp,9843900,Light Blue Gingham Print Trousers,,,,,949,5.0,Bottoms,https://newme.asia/product/light-blue-gingham-print-trousers,bottom wear
female_00472.webp,https://assets.newme.asia/wp-content/uploads/2026/03/121332199e7c4c41/NM-PRC-356-SKT-26-FEB-31293-BLACK(1).webp,9697564,Black Solid Wrap Mini Skirt,,,Solid,,899,5.0,Bottoms,https://newme.asia/product/black-solid-wrap-mini-skirt,bottom wear
female_00473.webp,https://assets.newme.asia/wp-content/uploads/2025/07/232042067dada216/NM-IN-56-TRS-25-APR-12506-BEIGE(1).webp,6229348,Beige Regular Sweatpants,"Beige, Mint Green, Brown",Regular,,,849,4.9,Bottoms,https://newme.asia/product/beige-regular-sweatpants,bottom wear
female_00474.webp,https://assets.newme.asia/wp-content/uploads/2026/05/22082416c042e1d5/NM-PRC-438-TRS-26-MAY-33771-BLACK(1).webp,10585054,Black High-Rise Geometric Leggings,,,,,949,4.8,Bottoms,https://newme.asia/product/black-high-rise-geometric-leggings-2,bottom wear
female_00475.webp,https://assets.newme.asia/wp-content/uploads/2026/04/0914055558439f76/NM-PRC-313-TRS-26-APR-32850-CREAM(1).webp,9978658,Cream Solid Mid Rise Trousers,,,Solid,,1349,5.0,Bottoms,https://newme.asia/product/cream-solid-mid-rise-trousers,bottom wear
female_00476.webp,https://assets.newme.asia/wp-content/uploads/2026/03/181344162e35692d/NM-PRC-345-TRS-26-MAR-31671-BLACK(1).webp,9750356,Black Mid Rise Striped Pants,,,Striped,,999,4.7,Bottoms,https://newme.asia/product/black-mid-rise-striped-pants,bottom wear
female_00477.webp,https://assets.newme.asia/wp-content/uploads/2025/12/16142145728efffd/NM-PRC-356-SHO-25-DEC-28511-LIGHTBLUE(1).webp,8669719,Light Blue Solid Ripped Denim Shorts,,,Solid,Denim,1149,5.0,Bottoms,https://newme.asia/product/light-blue-solid-ripped-denim-shorts,bottom wear
female_00478.webp,https://assets.newme.asia/wp-content/uploads/2025/07/22172125a2bad025/NM-IN-56-SKT-24-NOV-11577-BROWN(1).webp,4939084,Brown Leopard Print Trumpet Skirt,,,,,1049,4.9,Bottoms,https://newme.asia/product/brown-leopard-print-trumpet-skirt-2,bottom wear
female_00479.webp,https://assets.newme.asia/wp-content/uploads/2023/11/28095551/NM-IN-56-TRS-23-APR-223-DKGREY-1.webp,798001,Drawstring Casual Trousers,"Dark Grey, Light Blue, Green",,,,749,4.8,Bottoms,https://newme.asia/product/drawstring-casual-trousers-12,bottom wear
female_00480.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26143245dda8ed83/NM-PRC-455-SKT-26-JUN-35041-WHITE(1).webp,10996210,White Polka Dot Mid Rise Skirt,,,,,949,4.5,Bottoms,https://newme.asia/product/white-polka-dot-mid-rise-skirt,bottom wear
female_00481.webp,https://assets.newme.asia/wp-content/uploads/2026/06/04150024a1c8f158/NM-PRC-345-TRS-26-JUN-34243-BLACK(1).webp,10743250,Black High-Rise Bootcut Pants,"Black, Blue",,,,949,4.8,Bottoms,https://newme.asia/product/black-high-rise-bootcut-pants-92,bottom wear
female_00482.webp,https://assets.newme.asia/wp-content/uploads/2026/05/22082422c25338ac/NM-PRC-345-TRS-26-MAY-33799-RED(1).webp,10585093,Red Striped Mid-Rise Pants,,,Striped,,1049,4.5,Bottoms,https://newme.asia/product/red-striped-mid-rise-pants,bottom wear
female_00483.webp,https://assets.newme.asia/wp-content/uploads/2026/04/24055419f39dc048/NM-IN-54-SKT-26-MAR-31491-BLACK(0).webp,10132869,Black Mid Rise Sequin Wrap Skirt,"Black, Lightgreen, White, Blue, Pink",,,,699,5.0,Bottoms,https://newme.asia/product/black-mid-rise-sequin-wrap-skirt,bottom wear
female_00484.webp,https://assets.newme.asia/wp-content/uploads/2026/03/301356201410eb4e/NM-PRC-376-TRS-26-MAR-32263-BLACK(1).webp,9882078,Black Geometric Mid Rise Pants,,,,,849,4.7,Bottoms,https://newme.asia/product/black-geometric-mid-rise-pants,bottom wear
female_00485.webp,https://assets.newme.asia/wp-content/uploads/2026/05/14083134cc53b7cf/NM-PRC-417-TRS-26-FEB-30914-KHAKI(1).webp,10452306,Khaki Solid Mid-Rise Pants,,,Solid,,1249,4.5,Bottoms,https://newme.asia/product/khaki-solid-mid-rise-pants,bottom wear
female_00486.webp,https://assets.newme.asia/wp-content/uploads/2026/03/25141245605676eb/NM-PRC-428-TRS-26-MAR-32007-WHITE(1).webp,9837715,White Striped Mid-Rise Pants,,,Striped,,999,5.0,Bottoms,https://newme.asia/product/white-striped-mid-rise-pants-2,bottom wear
female_00487.webp,https://assets.newme.asia/wp-content/uploads/2026/01/100601140620127a/NM-PRC-345-TRS-26-JAN-30206-NAVY(1).webp,9015891,Multicolor Set Of 2 Pants,,,,,1499,4.6,Bottoms,https://newme.asia/product/multicolor-set-of-2-pants,bottom wear
female_00488.webp,https://assets.newme.asia/wp-content/uploads/2025/11/14144118ae380562/NM-PRC-392-JNS-25-NOV-26687-DARKBLUE(1).webp,8217717,Dark Blue High Rise Wide Leg Jeans,,Wide Leg,,,1699,4.7,Bottoms,https://newme.asia/product/dark-blue-high-rise-wide-leg-jeans-121,bottom wear
female_00489.webp,https://assets.newme.asia/wp-content/uploads/2025/10/06142415b4e2db67/NM-PRC-356-JNS-25-OCT-25206-LIGHTBLUE(1).webp,7834704,Light Blue High Rise Ripped Jeans,,,,,1699,4.9,Bottoms,https://newme.asia/product/light-blue-high-rise-ripped-jeans-7,bottom wear
female_00490.webp,https://assets.newme.asia/wp-content/uploads/2025/11/09113601b98922d6/NM-PRC-313-SKT-25-NOV-26378-BROWN(1).webp,8160703,Brown Tiered A-Line Maxi Skirt,,,,,1199,4.7,Bottoms,https://newme.asia/product/brown-tiered-a-line-maxi-skirt,bottom wear
female_00491.webp,https://assets.newme.asia/wp-content/uploads/2025/10/240701473f839b54/NM-IN-56-TRS-25-MAR-15400-LIGHTPINK(1).webp,7979372,Light Pink Bootcut Fit Trackpants,"Lightpink, Black, Off White",,,,799,4.9,Bottoms,https://newme.asia/product/light-pink-bootcut-fit-trackpants,bottom wear
female_00492.webp,https://assets.newme.asia/wp-content/uploads/2026/06/120659565ce577d5/NM-PRC-461-TRS-26-JUN-34438-BLACK(1).webp,10825696,Multi-Colour Set Of 3 High-Rise Pants,,,,,1999,4.6,Bottoms,https://newme.asia/product/multi-colour-set-of-3-high-rise-pants,bottom wear
female_00493.webp,https://assets.newme.asia/wp-content/uploads/2026/05/151215119b96dd8f/NM-PRC-313-TRS-26-MAR-31535-PINK(1).webp,10496163,Pink Embroidered High-Rise Pants,"Pink, Off White",,,,1299,5.0,Bottoms,https://newme.asia/product/pink-embroidered-high-rise-pants,bottom wear
female_00494.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26143218e9b778d3/NM-PRC-345-TRS-26-JUN-35065-BLUE(1).webp,10996220,Blue High Rise Bootcut Jeans,,,,,949,4.7,Bottoms,https://newme.asia/product/blue-high-rise-bootcut-jeans-22,bottom wear
female_00495.webp,https://assets.newme.asia/wp-content/uploads/2025/10/24070146d2b563f3/NM-IN-56-TRS-25-APR-17284-BEIGE(1).webp,7979378,Beige Stripes High Rise Trackpants,"Beige, Lightgrey, Black",,,,799,4.8,Bottoms,https://newme.asia/product/beige-stripes-high-rise-trackpants-2,bottom wear
female_00496.webp,https://assets.newme.asia/wp-content/uploads/2025/12/1815531196bda2c4/NM-PRC-402-JNS-25-DEC-28695-BLUE(1).webp,8701442,Blue High Rise Ripped Jeans,,,,,1599,5.0,Bottoms,https://newme.asia/product/blue-high-rise-ripped-jeans-2,bottom wear
female_00497.webp,https://assets.newme.asia/wp-content/uploads/2024/01/271341578e17cecd/NM-IN-56-TRS-24-JAN-472-TURQUOISE_(1).webp,1177619,Button Detailed Pleated Trousers,,,,,799,4.8,Bottoms,https://newme.asia/product/button-detailed-pleated-trousers,bottom wear
female_00498.webp,https://assets.newme.asia/wp-content/uploads/2026/03/2813292349df161c/NM-PRC-391-TRS-26-MAR-32229-BLACK(1).webp,9863840,Black Solid Mid Rise Trousers,,,Solid,,1099,5.0,Bottoms,https://newme.asia/product/black-solid-mid-rise-trousers-2,bottom wear
female_00499.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26143215aa8e627f/NM-PRC-455-TRS-26-JUN-35033-WHITE(1).webp,10996177,White Mid Rise Balloon Pants,,,,,1199,4.8,Bottoms,https://newme.asia/product/white-mid-rise-balloon-pants,bottom wear
